Product Rating,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,
['https://images-na.ssl-images-amazon.com/images/I/81aDXC8kOjL._SY88.jpg'],5,6,TRUE,"07 15, 2016",A2ZYSUTNXO0OEL,6040972467,"{'Size:': ' 16', 'Color:': ' Black and Blue'}",AMG,Nice summer dress. Elastic gathered back makes is an easy fitting dress. Not tight. Adjustable straps are a bonus. The waist area is embroidered and looks beautiful. The pleats are flattering and no too poofy. I'm a 16/18 and the XL fits perfectly. Nice length. Easy to dress up or down.,Flattering Summer Dress at a great Price,1468540800
4,10,TRUE,"03 8, 2016",A1MPM2NW385NLV,6040974753,"{'Size:': ' X-Large', 'Color:': ' Pink'}",ocelot81,"I really like the print and the fit. The colors are fairly close to the photo and the cut flatters most figures. I returned it because it will require a lot of ironing and won't pack well for the cruise that I bought it for. It is woven 100% viscose. It has to be hand washed and line dried and will wrinkle very easily. If you're willing to do the work, it's a nice dress.",I really like the print and the fit,1457395200,
3,2,TRUE,"03 6, 2016",A8I9PHTN4ZCIW,6040974753,"{'Size:': ' X-Large', 'Color:': ' Blue'}",monerle1942,It is way too small for an XL size. The material is nice and airy and the print is summery. This maxi will be returned.,"Cute, but tiny",1457222400,
5,2,TRUE,"05 5, 2016",A12X5U57XK27LG,6040596368,"{'Size:': ' XX-Large', 'Color:': ' Black'}",SheilaW from Chicago,"This was such a beautiful piece. I've worn it on several occasions to dressy events over the last few weeks. I have had numerous, numerous complements.
You asked about the fit. It was a perfect fit for me.  I would have normally bought a size large  in USA I am a 1214. But, I bought an extra large in the UK size and it fit like the USA large. The only negative thing I can say about this piece, were the sleeves were a little long, but I was able to hem them. The jacket fits like a glove.",Gorgeous jacket,1462406400,
5,4,TRUE,"01 17, 2016",A1B0TG9M9IFHLK,6040596368,"{'Size:': ' Medium', 'Color:': ' Ivory'}",P. Walczykowski,Beautiful and nicely made jacket was perfect for my daughter's winter wedding.  Really quite lovely.,Five Stars,1452988800,
5,3,TRUE,"04 16, 2017",A2FH90QBL6TW7Y,7709260373,"{'Size:': ' T9-10', 'Color:': ' Black'}",ACallo,"My son is very picky and didn't end up liking it but as far as quality and accuracy- 5 stars!! The leather feels very nice, the size was perfect, and it looks exactly like it does in the picture.",5 Stars,1492300800,
5,2,TRUE,"08 18, 2016",AFDF6O36K3Q6T,7709260373,"{'Size:': ' T7-8', 'Color:': ' Black'}",M. Daley,"Ordered a 7/8 as per the sizing guide. They sent a 9/10, which is the perfect fit. Niece is 6 yrs old and is just starting to wear a 7/8 in clothes.",Get the next size up,1471478400,
5,3,TRUE,"12 27, 2014",A30SFOOWLUGX5L,9789896824,"{'Size:': ' Large', 'Color:': ' Black'}",Linda,"Bought these shirts for my husband, he absolutely loves them.  We live in the tropics and the shirts are very cool to wear, even though they are silk.
They are a bit pricy but are definitely  worth the money and my husband has four shirts now and loves all of them.  The workmanship is outstanding!!
Many thanks Amazon, you did it again!",Tropical perfection,1419638400,
5,4,TRUE,"10 1, 2014",A341ZDZ1NVJ7Q0,9789896824,"{'Size:': ' X-Large', 'Color:': ' Off White Continental'}",MV,"Perfect.  Remember there sizes run a bit large, or full.",It's Tommy Bahama,1412121600,
4,7,TRUE,"05 4, 2014",AMCBXY4CREEVX,B00001O375,"{'Size:': ' X-Large', 'Color:': ' Gray'}",Dr. Lucas,"As others have said, the fit is slimmer than standard. For reference: I am 6'3"" and usually wear M or L tees/sweatshirts. I ordered this costume in XL and it fit comfortably (i.e. not billowy). The length was also right-on: no dragging and no ankle-showing.

The cloth of the shirt and pants is high quality. My only complaints are that there are no pockets and that the integrated shoulder pads are awkward. Fortunately, the elastic band is lenient enough that you can wear athletic shorts with pockets underneath to stash your stuff. And I'm sure you can remove the shoulder pads if you feel so inclined.

The bald head wig is a shade of sickly yellow similar to latex gloves at a doctor's office. I can't imagine it would fit or look good. For most, this probably won't matter since if you're in the market for a Dr. Evil costume, chances are you're already bald.","Better Quality Clothing than Expected, Bald Cap is Junk",1399161600,
5,4,FALSE,"03 16, 2014",A1ZTYUAOMI1CON,B00001QHXY,{'Size:': ' Adult'},CoolHand,"I wore this mask on a family vacation to Washington DC.  It was so realistic that white house interns were tripping over each other to get some action from me.  I give the product 5 stars for helping me have the best visit to the nations capital ever.  My wife hates it, though.",As Advertised,1394928000,
1,4,TRUE,"08 30, 2017",A17BDSCI237DG1,B00001TOXD,{'Size:': ' Standard'},Tara M.,"I feel like that one star I clicked is as misleading as the pictures used to market this piece of garbage. It comes in a box twice the size so you believe, WOW, this is IT. When you open it, it looks like a feather duster that survived a nuclear attack. The actual broom part is so thin and see through it's like a man with a comb over trying to pretend his hair isn't gone. IF a witch were to ride on this 3 foot long stick, she would die. Because the broom hairs are not abundant enough to support her weight under the pressure of the air. I wasted my time in ordering it, opening it but I did not waste my time writing this review. Because if you, reading this review, are saved from the utter disappointment of buying this heap of junk on a stick, then my time has been spent wisely. Unless you are a masochist- do not buy this.",Looks Like a Feather Duster that Survived a Nuclear Attack,1504051200,
['https://images-na.ssl-images-amazon.com/images/I/71dkTrkz67L._SY88.jpg'],5,2,TRUE,"08 26, 2016",A1QJBZ4JWN6F32,B00001TOXD,{'Size:': ' Standard'},knez,"I purchased this for my 4 year old's witch costume. It's a great height for a child and the straw bristles are great. Yes, they are a tad sparse but this item is under $9 so what does everyone expect?? (other bad reviews) It's a costume prop. Very much worth the money. I would recommend. I did not have any problems with bristles falling off. They seem sturdy enough for a costume. I'm happy I took a chance on this because it will make the perfect addition to my daughter's costume:",Worth the price,1472169600
['https://images-na.ssl-images-amazon.com/images/I/81wk3CaxPlL._SY88.jpg'],5,2,TRUE,"02 17, 2016",A3AHPUSG1J2VAT,B00001TOXD,{'Size:': ' Standard'},Wooozes,Perfect for my costume!!!!!,Perfect for the hocus pocus witch Sarah Sanderson!!!!!,1455667200
2,3,TRUE,"10 4, 2013",A3US14M120N9JE,B00001T38R,"{'Size:': ' One Size', 'Color:': ' Green'}",Rayban,"I ordered this helmet thinking it would be better than the 2 piece mask that came with the Deluxe Boba Fett costume.  I read the reviews, which were mostly positive....in my opinion the mask is below expectation.  Do not buy this if you are expecting anything better.

The visor is half vinyl, half plastic visor.  Not sure why. You can see this in the stock photo, and I should have noticed it before purchasing because its not what I would expect.

The overall shape of the helmet is just not quite right. It seems to be constructed too narrow overall.  The bottom of the ""visor"" is tapered outward from the top, and is then too wide at the bottom. The profile of the mask also extends outwards.  The paint job is not that great.  The red is very dull.  Its also lacks the contrast of the greens on the mask.

The only pro's is that its a helmet, not a mask, and it has the dent in the top..and an antenna that leans to one side..Thats all the positives I can find.

I do not try to find the negatives, but I find the mask is below expectations.  I do not recommend spending $40 for this when the mask that comes with the costume has better paint, and overall looks better.",Not That Great,1380844800,
4,5,TRUE,"02 22, 2013",A2S7Z8YI2O6WAS,B00001T38R,"{'Size:': ' One Size', 'Color:': ' Green'}",Terry W. Benson,"Looks good, but as other reviews stated, its tight across the bridge of the nose and hard to see out of.",okay,1361491200,
5,11,TRUE,"04 12, 2012",A2P79YKZGQXXUK,B00001T38R,"{'Size:': ' One Size', 'Color:': ' Green'}",Mike M.,I bought this helmet for a Halloween costume and thought it was better than the helmet that came with my costume. I was right. This helmet is pretty solid and awesome. I played a show in this helmet with my band which was difficult but I was able to do it. I Recommend this helmet to any one looking for a good Boba Fett helmet with out wanting to drop a bunch of money.,This helmet is pretty awesome.,1334188800,
4,2,FALSE,"11 17, 2011",A3DCX3T7X7TXUL,B00001T38R,"{'Size:': ' One Size', 'Color:': ' Green'}",Ari Dee,"So sure, the helmet is not the most practical for actual wear. Though I think you could easily fix that issue with a few thin strips of foam material from a craft shop. I think this helmet is a blast though! I mostly just leave it sitting around my apartment, it's practically a conversation piece! Now & again it makes for some fun & interesting photos too! I'm not sure why so many reviews for this product around the net were a bit harsh, because I think it rocks for the price! It's pretty durable & made well too, minus a slightly cheap feeling antenna. So I could see it being a bit uncomfy for actual wear, but I think it's a great helmet!",Awesome helmet!,1321488000,
2,2,TRUE,"12 19, 2014",AX3BUGH51I7BY,B00001T38R,"{'Size:': ' One Size', 'Color:': ' Green'}",christopher thomason,"Generally speaking, this bucket is garbage. It looks like a 1st graders clay ashtray project, but with some tlc it can be made into something awesome. I expected it to be horrible, but for the price it's a great piece for future projects.",Has potential with the right attitude.,1418947200,
2,16,TRUE,"11 2, 2008",A3A2JKBRHPJ03T,B00001TOXD,{'Size:': ' Standard'},dancingsnoopy,Broom fell apart before Hallowen had to put back together. Fell apart again didn't last long would not recommend. Bad construction.,Witchs broom real bristles,1225584000,
5,2,TRUE,"03 8, 2013",A240HVQDI1XPOV,B00001TZZN,"{'Size:': ' Large', 'Color:': ' Black/White'}",susan,"I am 5' 7"".  The costume was a perfect fit and very easy to wear.  True to size and my children loved it",Wonderful costume,1362700800,
['https://images-na.ssl-images-amazon.com/images/I/817p1UfRljL._SY88.jpg'],3,2,TRUE,"11 3, 2015",A1MW215W7L41T1,B00001W0GC,"{'Size:': ' XS (3T-4T)', 'Color:': ' Mickey Mouse'}",Thais Macpherson,"We got this Mickey costume for our 3 and half year old son. As most of these kinds of costumes are, its not made of the thickest fabric so we had him wear his skeleton pajamas underneath (which turned out kind of cute because  the white ""shirt"" portion is somewhat see through so it was almost like a skele-Mickey costume :) ). It wrinkles very easily due to the cheap fabric so we had it hanging up for a few days before Halloween. Also the ear/ head portion is a bit strange. The strings that tie under the chin are held onto the main cap by velcro which I totally didn't understand. Why wouldnt they be sewn onto the head piece? The round ears also don't stand up but hang either forward or backward.
So, all in all, its a cheap costume with some issues but our son was very happy with it. Definitely another one of those ""one time use"" costumes. Cheaply made but for a one time use costume it works just fine.",Cheaply made costume but does the trick for one time use,1446508800
